id,first_name,last_name,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey_number,position,is_active,from_year,to_year,is_d_league,is_nba,has_played,is_greatest_75,team_id
76773,Harry,Gallatin,1927-04-26,Truman State,USA,Truman State/USA,78.0,210.0,10,10,Forward,False,1948.0,1957.0,False,True,True,False,27
201568,Danilo,Gallinari,1988-08-08,Olimpia Milano,Italy,Olimpia Milano/Italy,82.0,236.0,13,8,Forward,True,2008.0,2023.0,False,True,True,False,28
204038,Langston,Galloway,1991-12-09,St. Joseph's (PA),USA,St. Joseph's (PA)/USA,73.0,200.0,9,,Guard,False,2014.0,2021.0,True,True,True,False,38
76774,Dave,Gambee,1937-04-16,Oregon State,USA,Oregon State/USA,78.0,215.0,12,20,Forward,False,1958.0,1969.0,False,True,True,False,34
333,Kevin,Gamble,1965-11-13,Iowa,USA,Iowa/USA,77.0,210.0,10,,Forward,False,1987.0,1996.0,False,True,True,False,21
76776,Bob,Gantt,1922-06-22,Duke,USA,Duke/USA,76.0,205.0,1,,Forward,False,1946.0,1946.0,False,True,True,False,28
200816,Jorge,Garbajosa,1977-12-19,Malaga,Spain,Malaga/Spain,81.0,245.0,2,,Forward,False,2006.0,2007.0,False,True,True,False,1
2092,Ruben,Garces,1973-10-17,Providence,USA,Providence/USA,,,1,,Forward,False,2000.0,2000.0,False,True,True,False,38
101128,Francisco,Garcia,1981-12-31,Louisville,Dominican Republic,Louisville/Dominican Republic,79.0,215.0,10,32,Guard-Forward,False,2005.0,2014.0,False,True,True,False,6
76778,Earl,Gardner,1923-09-18,DePauw,USA,DePauw/USA,75.0,195.0,1,14,Forward,False,1948.0,1948.0,False,True,True,False,41
201242,Thomas,Gardner,1985-02-08,Missouri,USA,Missouri/USA,77.0,225.0,3,3,Guard,False,2007.0,2008.0,True,True,True,False,18
76779,Vern,Gardner,1925-05-14,Utah,USA,Utah/USA,77.0,200.0,3,12,Center,False,1949.0,1951.0,False,True,True,False,35
76780,Jack,Garfinkel,1918-06-13,St. John's (NY),USA,St. John's (NY)/USA,72.0,190.0,3,21,Guard,False,1946.0,1948.0,False,True,True,False,36
1627868,Patricio,Garino,1993-05-17,George Washington,Argentina,George Washington/Argentina,78.0,203.0,2,29,Guard-Forward,False,2016.0,2016.0,True,True,True,False,6
1629636,Darius,Garland,2000-01-26,Vanderbilt,USA,Vanderbilt/USA,73.0,192.0,4,10,Guard,True,2019.0,2023.0,False,True,True,False,35
76781,Gary,Garland,1957-10-12,DePaul,USA,DePaul/USA,76.0,180.0,1,24,Guard,False,1979.0,1979.0,False,True,True,False,38
76783,Dick,Garmaker,1932-10-29,Minnesota,USA,Minnesota/USA,75.0,200.0,6,17,Guard,False,1955.0,1960.0,False,True,True,False,6
1612,Chris,Garner,1975-02-23,Memphis,USA,Memphis/USA,70.0,156.0,3,2,Guard,False,1997.0,2000.0,False,True,True,False,42
76785,Bill,Garnett,1960-04-22,Wyoming,USA,Wyoming/USA,81.0,225.0,4,20,Forward,False,1982.0,1985.0,False,True,True,False,33
708,Kevin,Garnett,1976-05-19,Farragut Academy HS (IL),USA,Farragut Academy HS (IL)/USA,83.0,240.0,22,21,Forward,False,1995.0,2015.0,False,True,True,True,13
1831,Marlon,Garnett,1975-07-03,Santa Clara,USA,Santa Clara/USA,74.0,186.0,1,,Guard,False,1998.0,1998.0,False,True,True,False,41
1628656,Billy,Garrett,1994-10-16,DePaul,USA,DePaul/USA,78.0,215.0,2,3,Guard-Forward,False,2018.0,2018.0,True,True,True,False,33
76786,Calvin,Garrett,1956-07-11,Oral Roberts,USA,Oral Roberts/USA,79.0,190.0,4,0,Forward,False,1980.0,1983.0,False,True,True,False,40
1051,Dean,Garrett,1966-11-27,Indiana,USA,Indiana/USA,83.0,250.0,6,22,Center,False,1996.0,2001.0,False,True,True,False,16
203197,Diante,Garrett,1988-11-03,Iowa State,USA,Iowa State/USA,76.0,190.0,2,8,Guard,False,2012.0,2013.0,True,True,True,False,28
76788,Eldo,Garrett,1947-01-31,Southern Illinois,USA,Southern Illinois/USA,75.0,185.0,5,14,Guard,False,1969.0,1973.0,False,True,True,False,34
1630585,Marcus,Garrett,1998-11-09,Kansas,USA,Kansas/USA,77.0,205.0,2,,Guard,False,2021.0,2021.0,True,True,True,False,34
76789,Rowland,Garrett,1950-07-16,Florida State,USA,Florida State/USA,78.0,210.0,5,24,Forward,False,1972.0,1976.0,False,True,True,False,43
76790,Tom,Garrick,1966-07-07,Rhode Island,USA,Rhode Island/USA,74.0,185.0,4,5,Guard,False,1988.0,1991.0,False,True,True,False,40
76791,John,Garris,1959-06-06,Boston College,USA,Boston College/USA,80.0,205.0,1,55,Forward,False,1983.0,1983.0,False,True,True,False,41
1727,Pat,Garrity,1976-08-23,Notre Dame,USA,Notre Dame/USA,81.0,238.0,11,8,Forward,False,1998.0,2007.0,False,True,True,False,13
1630586,Usman,Garuba,2002-03-09,Real Madrid,Spain,Real Madrid/Spain,80.0,229.0,2,16,Forward,True,2021.0,2023.0,True,True,True,False,45
76793,Jim,Garvin,1950-02-05,Boston University,USA,Boston University/USA,79.0,200.0,1,30,Forward,False,1973.0,1973.0,False,True,True,False,30
2200,Pau,Gasol,1980-07-06,FC Barcelona,Spain,FC Barcelona/Germany,84.0,250.0,19,16,Center-Forward,False,2001.0,2018.0,False,True,True,False,35
423,Chris,Gatling,1967-09-03,Old Dominion,USA,Old Dominion/USA,,,11,,Forward,False,1991.0,2001.0,False,True,True,False,25
200752,Rudy,Gay,1986-08-17,Connecticut,USA,Connecticut/USA,80.0,250.0,17,22,Forward-Guard,True,2006.0,2023.0,False,True,True,False,16
76797,Ed,Gayda,1927-05-11,Washington State,USA,Washington State/USA,76.0,210.0,1,10,Guard,False,1950.0,1950.0,False,True,True,False,36
1845,Andrew,Gaze,1965-07-24,Seton Hall,USA,Seton Hall/USA,,,2,,,False,1993.0,2017.0,False,True,True,False,6
1627771,Michael,Gbinije,1992-06-05,Syracuse,USA,Syracuse/USA,79.0,200.0,2,9,Guard-Forward,False,2016.0,2016.0,True,True,True,False,32
1002,Reggie,Geary,1973-08-31,Arizona,USA,Arizona/USA,74.0,187.0,1,4,Guard,False,1996.0,1997.0,False,True,True,False,33
202087,Alonzo,Gee,1987-05-29,Alabama,USA,Alabama/USA,78.0,225.0,8,,Forward,False,2009.0,2016.0,True,True,True,False,41
761,Matt,Geiger,1969-09-10,Georgia Tech,USA,Georgia Tech/USA,,,10,,Center,False,1992.0,2001.0,False,True,True,False,16
101153,Mickael,Gelabale,1983-05-22,Real Madrid,France,Real Madrid/France,79.0,215.0,4,15,Forward,False,2006.0,2012.0,True,True,True,False,45
1904,Devean,George,1977-08-29,Augsburg,USA,Augsburg/USA,80.0,235.0,12,19,Forward,False,1999.0,2009.0,False,True,True,False,31
76800,Jack,George,1928-11-13,La Salle,USA,La Salle/USA,75.0,190.0,8,5,Guard,False,1953.0,1960.0,False,True,True,False,30
1627875,Marcus,Georges-Hunt,1994-03-28,Georgia Tech,USA,Georgia Tech/USA,77.0,226.0,3,13,Guard,False,2016.0,2017.0,True,True,True,False,34
76802,Gus,Gerard,1953-07-27,Virginia,USA,Virginia/USA,80.0,200.0,5,22,Forward,False,1976.0,1980.0,False,True,True,False,18
76803,Derrick,Gervin,1963-03-28,Texas-San Antonio,USA,Texas-San Antonio/USA,80.0,200.0,2,30,Forward,False,1989.0,1990.0,False,True,True,False,21
76804,George,Gervin,1952-04-27,Eastern Michigan,USA,Eastern Michigan/USA,79.0,180.0,10,44,Guard,False,1976.0,1985.0,False,True,True,True,28
76805,Gorham,Getchell,1920-08-14,Temple,USA,Temple/USA,76.0,205.0,1,,Center,False,1946.0,1946.0,False,True,True,False,40
76806,John,Gianelli,1950-06-10,Pacific,USA,Pacific/USA,82.0,220.0,8,40,Center,False,1972.0,1979.0,False,True,True,False,37
76807,Dick,Gibbs,1948-12-20,Texas-El Paso,USA,Texas-El Paso/USA,77.0,210.0,5,21,Forward,False,1971.0,1975.0,False,True,True,False,28
76808,Dee,Gibson,1923-08-25,Western Kentucky,USA,Western Kentucky/USA,71.0,175.0,1,18,Guard,False,1949.0,1949.0,False,True,True,False,31
1626780,Jonathan,Gibson,1987-11-08,New Mexico State,USA,New Mexico State/USA,74.0,185.0,4,3,Guard,False,2016.0,2018.0,False,True,True,False,1
76810,Mike,Gibson,1960-10-27,South Carolina Upstate,USA,South Carolina Upstate/USA,82.0,205.0,2,35,Forward,False,1983.0,1985.0,False,True,True,False,42
201959,Taj,Gibson,1985-06-24,Southern California,USA,Southern California/USA,81.0,232.0,14,67,Forward,True,2009.0,2023.0,False,True,True,False,36
76811,Ward,Gibson,1921-12-05,Creighton,USA,Creighton/USA,77.0,198.0,1,,Center,False,1949.0,1949.0,False,True,True,False,27
201592,J.R.,Giddens,1985-02-13,New Mexico,USA,New Mexico/USA,77.0,215.0,3,4,Guard,False,2008.0,2009.0,True,True,True,False,45
1630581,Josh,Giddey,2002-10-10,NBA Global Academy,Australia,NBA Global Academy/Australia,80.0,216.0,2,3,Guard,True,2021.0,2023.0,False,True,True,False,16
1628385,Harry,Giles III,1998-04-22,Duke,USA,Duke/USA,83.0,240.0,4,4,Forward-Center,False,2017.0,2020.0,True,True,True,False,31
1628983,Shai,Gilgeous-Alexander,1998-07-12,Kentucky,Canada,Kentucky/Canada,78.0,195.0,5,2,Guard,True,2018.0,2023.0,False,True,True,False,42
1630264,Anthony,Gill,1992-10-17,Virginia,USA,Virginia/USA,80.0,230.0,3,16,Forward,True,2020.0,2023.0,False,True,True,False,18
2109,Eddie,Gill,1978-08-16,Weber State,USA,Weber State/USA,72.0,190.0,8,,Guard,False,2000.0,2008.0,True,True,True,False,18
383,Kendall,Gill,1968-05-25,Illinois,USA,Illinois/USA,77.0,216.0,15,,Guard,False,1990.0,2004.0,False,True,True,False,40
76812,Ben,Gillery,1965-09-19,Georgetown,USA,Georgetown/USA,84.0,235.0,1,50,Center,False,1988.0,1988.0,False,True,True,False,35
1631221,Collin,Gillespie,1999-06-25,Villanova,USA,Villanova/USA,73.0,195.0,0,21,Guard,True,2022.0,2023.0,False,False,False,False,44
1630273,Freddie,Gillespie,1997-06-14,Baylor,USA,Baylor/USA,81.0,245.0,2,,Center,False,2020.0,2021.0,True,True,True,False,6
76813,Gene,Gillette,1905-04-04,St. Mary's (CA),USA,St. Mary's (CA)/USA,,,1,,,False,1946.0,1946.0,False,True,True,False,13
288,Armen,Gilliam,1964-05-28,UNLV,USA,UNLV/USA,81.0,260.0,12,5,Forward,False,1987.0,1999.0,False,True,True,False,41
76815,Herm,Gilliam,1946-05-05,Purdue,USA,Purdue/USA,75.0,190.0,8,3,Guard,False,1969.0,1976.0,False,True,True,False,25
600014,Artis,Gilmore,1948-09-21,Jacksonville,USA,Jacksonville/USA,86.0,240.0,12,53,Center,False,1976.0,1987.0,False,True,True,False,44
76817,Walt,Gilmore,1947-02-27,Fort Valley State,USA,Fort Valley State/USA,78.0,225.0,1,48,Forward,False,1970.0,1970.0,False,True,True,False,43
76818,Chuck,Gilmur,1922-08-13,Washington,USA,Washington/USA,76.0,225.0,5,,Forward,False,1946.0,1950.0,False,True,True,False,41
1938,Manu,Ginobili,1977-07-28,Virtus Bologna,Argentina,Virtus Bologna/Argentina,78.0,205.0,16,20,Guard,False,2002.0,2017.0,False,True,True,False,33
1921,Gordan,Giricek,1977-06-20,CSKA Moscow,Croatia,CSKA Moscow/Croatia,78.0,220.0,7,2,Guard,False,2002.0,2007.0,False,True,True,False,31
202148,Mickell,Gladness,1986-07-26,Alabama A&M,USA,Alabama A&M/USA,83.0,220.0,2,32,Center,False,2011.0,2011.0,True,True,True,False,40
76820,George,Glamack,1919-06-07,North Carolina,USA,North Carolina/USA,78.0,225.0,1,,Center,False,1948.0,1948.0,False,True,True,False,33
76821,Gerald,Glass,1967-11-12,Mississippi,USA,Mississippi/USA,77.0,221.0,4,,Forward,False,1990.0,1995.0,False,True,True,False,25
76822,Mike,Glenn,1955-09-10,Southern Illinois,USA,Southern Illinois/USA,74.0,175.0,10,10,Guard,False,1977.0,1986.0,False,True,True,False,28
76823,Norman,Glick,1927-11-10,Loyola-Marymount,USA,Loyola-Marymount/USA,78.0,190.0,1,20,Forward,False,1949.0,1949.0,False,True,True,False,6
76824,Georgi,Glouchkov,1960-01-10,Akademik Varna,Bulgaria,Akademik Varna/Bulgaria,80.0,235.0,1,16,Forward,False,1985.0,1985.0,False,True,True,False,34
76825,Clarence,Glover,1947-11-01,Western Kentucky,USA,Western Kentucky/USA,80.0,210.0,1,28,Forward,False,1971.0,1971.0,False,True,True,False,5
1901,Dion,Glover,1978-10-22,Georgia Tech,USA,Georgia Tech/USA,77.0,225.0,6,,Forward-Guard,False,1999.0,2004.0,False,True,True,False,18
2601,Andreas,Glyniadakis,1981-08-26,AEK Athens,Greece,AEK Athens/Greece,85.0,280.0,1,,Center,False,2006.0,2006.0,True,True,True,False,33
76826,Mike,Gminski,1959-08-03,Duke,USA,Duke/USA,83.0,250.0,14,43,Center,False,1980.0,1993.0,False,True,True,False,33
203497,Rudy,Gobert,1992-06-26,Cholet,France,Cholet/France,85.0,258.0,10,27,Center,True,2013.0,2023.0,True,True,True,False,30
76827,Dan,Godfread,1967-06-14,Evansville,USA,Evansville/USA,82.0,250.0,2,35,Forward,False,1990.0,1991.0,False,True,True,False,31
76828,Tom,Gola,1933-01-13,La Salle,USA,La Salle/USA,78.0,205.0,10,6,Guard,False,1955.0,1965.0,False,True,True,False,40
924,Anthony,Goldwire,1971-09-06,Houston,USA,Houston/USA,74.0,182.0,8,,Guard,False,1995.0,2005.0,False,True,True,False,40
101155,Ryan,Gomes,1982-09-01,Providence,USA,Providence/USA,79.0,245.0,8,,Forward,False,2005.0,2013.0,True,True,True,False,27
76830,Glen,Gondrezick,1955-08-30,UNLV,USA,UNLV/USA,78.0,218.0,6,22,Forward,False,1977.0,1982.0,False,True,True,False,28
76831,Grant,Gondrezick,1963-01-19,Pepperdine,USA,Pepperdine/USA,77.0,205.0,2,3,Guard,False,1986.0,1988.0,False,True,True,False,42
2400,Drew,Gooden,1981-09-24,Kansas,USA,Kansas/USA,82.0,250.0,15,90,Forward,False,2002.0,2015.0,False,True,True,False,27
76832,Gail,Goodrich,1943-04-23,UCLA,USA,UCLA/USA,73.0,170.0,14,25,Guard,False,1965.0,1978.0,False,True,True,False,38
1864,Steve,Goodrich,1976-03-18,Princeton,USA,Princeton/USA,82.0,220.0,3,30,Center,False,2000.0,2002.0,False,True,True,False,37
203462,Archie,Goodwin,1994-08-17,Kentucky,USA,Kentucky/USA,77.0,205.0,5,10,Guard,False,2013.0,2016.0,True,True,True,False,27
1629164,Brandon,Goodwin,1995-10-02,Florida Gulf Coast,USA,Florida Gulf Coast/USA,72.0,180.0,5,00,Guard,False,2018.0,2021.0,True,True,True,False,43
1630692,Jordan,Goodwin,1998-10-23,St. Louis,USA,St. Louis/USA,75.0,200.0,2,7,Guard,True,2021.0,2023.0,True,True,True,False,44
76833,Wilfred,Goodwin,1920-12-22,St John's Prep HS (NY),USA,St John's Prep HS (NY)/USA,74.0,203.0,2,,Forward,False,1946.0,1947.0,False,True,True,False,13
203932,Aaron,Gordon,1995-09-16,Arizona,USA,Arizona/USA,80.0,235.0,9,50,Forward,True,2014.0,2023.0,False,True,True,False,18
2732,Ben,Gordon,1983-04-04,Connecticut,USA,Connecticut/USA,75.0,205.0,12,7,Guard,False,2004.0,2014.0,True,True,True,False,40
204079,Drew,Gordon,1990-07-12,New Mexico,USA,New Mexico/USA,81.0,245.0,1,,Center-Forward,False,2014.0,2014.0,True,True,True,False,27
201569,Eric,Gordon,1988-12-25,Indiana,USA,Indiana/USA,75.0,215.0,16,10,Guard,False,2008.0,2022.0,False,True,True,False,44
76834,Lancaster,Gordon,1962-06-24,Louisville,USA,Louisville/USA,75.0,185.0,4,4,Guard,False,1984.0,1987.0,False,True,True,False,45
101162,Marcin,Gortat,1984-02-17,RheinEnergie Cologne,Poland,RheinEnergie Cologne/Poland,83.0,240.0,12,,Center,False,2007.0,2018.0,True,True,True,False,45
76836,Leo,Gottlieb,1920-11-28,DeWitt Clinton HS (NY),USA,DeWitt Clinton HS (NY)/USA,71.0,180.0,2,9,Guard,False,1946.0,1947.0,False,True,True,False,13
202726,Andrew,Goudelock,1988-12-07,College of Charleston,USA,College of Charleston/USA,75.0,200.0,4,0,Guard,False,2011.0,2015.0,True,True,True,False,33
76837,Bato,Govedarica,1928-04-17,DePaul,USA,DePaul/USA,71.0,185.0,1,14,Guard,False,1953.0,1953.0,False,True,True,False,18
76838,Joe,Graboski,1930-01-15,Tuley HS (IL),USA,Tuley HS (IL)/USA,80.0,195.0,13,23,Forward,False,1948.0,1961.0,False,True,True,False,13
1628984,Devonte',Graham,1995-02-22,Kansas,USA,Kansas/USA,73.0,195.0,5,4,Guard,True,2018.0,2023.0,True,True,True,False,36
37,Greg,Graham,1970-11-26,Indiana,USA,Indiana/USA,76.0,174.0,5,,Guard,False,1993.0,1997.0,False,True,True,False,41
101121,Joey,Graham,1982-06-11,Oklahoma State,USA,Oklahoma State/USA,79.0,230.0,7,12,Forward,False,2005.0,2010.0,True,True,True,False,41
76843,Mal,Graham,1945-02-23,New York University,USA,New York University/USA,73.0,185.0,2,11,Guard,False,1967.0,1968.0,False,True,True,False,27
76841,Orlando,Graham,1965-05-05,Auburn-Montgomery,USA,Auburn-Montgomery/USA,80.0,220.0,1,44,Forward,False,1988.0,1988.0,False,True,True,False,27
76842,Paul,Graham,1967-11-28,Ohio,USA,Ohio/USA,78.0,200.0,3,25,Guard,False,1991.0,1993.0,False,True,True,False,31
1626203,Treveon,Graham,1993-10-28,Virginia Commonwealth,USA,Virginia Commonwealth/USA,77.0,219.0,5,2,Guard-Forward,False,2016.0,2019.0,True,True,True,False,37
76844,Jim,Grandholm,1960-10-04,South Florida,USA,South Florida/USA,84.0,235.0,1,50,Center,False,1990.0,1990.0,False,True,True,False,27
97,Ronnie,Grandison,1964-07-09,New Orleans,USA,New Orleans/USA,78.0,220.0,4,20,Forward,False,1988.0,1995.0,False,True,True,False,5
101122,Danny,Granger,1983-04-20,New Mexico,USA,New Mexico/USA,81.0,222.0,11,22,Forward-Guard,False,2005.0,2014.0,False,True,True,False,41
76847,Stewart,Granger,1961-10-27,Villanova,USA,Villanova/USA,75.0,190.0,3,11,Guard,False,1983.0,1986.0,False,True,True,False,21
258,Brian,Grant,1972-03-05,Xavier,USA,Xavier/USA,81.0,254.0,13,55,Forward-Center,False,1994.0,2005.0,False,True,True,False,28
76850,Bud,Grant,1927-05-20,Minnesota,USA,Minnesota/USA,75.0,195.0,2,20,Forward,False,1949.0,1950.0,False,True,True,False,43
285,Greg,Grant,1966-08-29,College of New Jersey,USA,College of New Jersey/USA,67.0,140.0,6,9,Guard,False,1989.0,1995.0,False,True,True,False,35
265,Harvey,Grant,1965-07-04,Oklahoma,USA,Oklahoma/USA,81.0,225.0,11,44,Forward,False,1988.0,1998.0,False,True,True,False,43
1514,Paul,Grant,1974-01-06,Wisconsin,USA,Wisconsin/USA,84.0,245.0,2,,Center,False,1998.0,2003.0,False,True,True,False,6
76853,Travis,Grant,1950-01-01,Kentucky State,USA,Kentucky State/USA,79.0,215.0,2,33,Forward,False,1972.0,1973.0,False,True,True,False,30
1629055,Donte,Grantham,1995-03-19,Clemson,USA,Clemson/USA,80.0,215.0,2,15,Forward,False,2018.0,2018.0,True,True,True,False,33
76854,Don,Grate,1923-08-27,Ohio State,USA,Ohio State/USA,74.0,185.0,1,,Guard,False,1949.0,1949.0,False,True,True,False,28
76855,Butch,Graves,1962-01-05,Yale,USA,Yale/USA,75.0,200.0,1,10,Forward,False,1984.0,1984.0,False,True,True,False,30
1629755,Hassani,Gravett,1996-07-16,South Carolina,USA,South Carolina/USA,74.0,187.0,1,,Guard,False,2021.0,2021.0,True,True,True,False,39
201189,Aaron,Gray,1984-12-07,Pittsburgh,USA,Pittsburgh/USA,84.0,270.0,7,33,Center,False,2007.0,2013.0,False,True,True,False,5
1516,Ed,Gray,1975-09-27,California,USA,California/USA,75.0,210.0,2,22,Guard,False,1997.0,1998.0,False,True,True,False,37
1026,Evric,Gray,1969-12-13,UNLV,USA,UNLV/USA,79.0,235.0,1,,Forward,False,1996.0,1996.0,False,True,True,False,33
76859,Gary,Gray,1945-02-23,Oklahoma City,USA,Oklahoma City/USA,73.0,185.0,1,15,Guard,False,1967.0,1967.0,False,True,True,False,34
1627982,Josh,Gray,1993-09-09,Louisiana State,USA,Louisiana State/USA,72.0,180.0,3,5,Guard,False,2017.0,2019.0,True,True,True,False,36
76860,Leonard,Gray,1951-12-19,Long Beach State,USA,Long Beach State/USA,80.0,240.0,3,11,Forward,False,1974.0,1976.0,False,True,True,False,30
1630564,RaiQuan,Gray,1999-07-07,Florida State,USA,Florida State/USA,79.0,269.0,1,0,Forward,True,2022.0,2023.0,True,True,True,False,32
76861,Stuart,Gray,1963-05-27,UCLA,USA,UCLA/USA,84.0,235.0,7,40,Center,False,1984.0,1990.0,False,True,True,False,41
76862,Sylvester,Gray,1967-07-08,Memphis,USA,Memphis/USA,78.0,230.0,1,40,Forward,False,1988.0,1988.0,False,True,True,False,41
76863,Wyndol,Gray,1922-03-20,Harvard,USA,Harvard/USA,73.0,175.0,2,,Guard,False,1946.0,1947.0,False,True,True,False,1
81,Jeff,Grayer,1965-12-17,Iowa State,USA,Iowa State/USA,77.0,210.0,9,20,Guard,False,1988.0,1997.0,False,True,True,False,34
76865,Bob,Greacen,1947-09-15,Rutgers,USA,Rutgers/USA,79.0,206.0,2,18,Forward,False,1969.0,1970.0,False,True,True,False,15
920,A.C.,Green,1963-10-04,Oregon State,USA,Oregon State/USA,81.0,225.0,16,45,Forward,False,1985.0,2000.0,False,True,True,False,39
1631260,AJ,Green,1999-09-27,Northern Iowa,USA,Northern Iowa/USA,77.0,190.0,1,20,Guard,True,2022.0,2023.0,True,True,True,False,43
201980,Danny,Green,1987-06-22,North Carolina,USA,North Carolina/USA,78.0,215.0,14,14,Guard,True,2009.0,2023.0,True,True,True,False,18
101209,Devin,Green,1982-10-25,Hampton,USA,Hampton/USA,79.0,212.0,2,,Guard-Forward,False,2005.0,2005.0,True,True,True,False,36
203110,Draymond,Green,1990-03-04,Michigan State,USA,Michigan State/USA,78.0,230.0,11,23,Forward,True,2012.0,2023.0,False,True,True,False,15
203475,Erick,Green,1991-05-09,Virginia Tech,USA,Virginia Tech/USA,76.0,185.0,2,,Guard,False,2014.0,2015.0,True,True,True,False,31
101123,Gerald,Green,1986-01-26,No College,USA,No College/USA,79.0,205.0,13,14,Guard-Forward,False,2005.0,2018.0,True,True,True,False,33
203210,JaMychal,Green,1990-06-21,Alabama,USA,Alabama/USA,81.0,227.0,9,1,Forward-Center,True,2014.0,2023.0,True,True,True,False,27
1630224,Jalen,Green,2002-02-09,NBA G League Ignite,USA,NBA G League Ignite/USA,76.0,186.0,2,4,Guard,True,2021.0,2023.0,True,True,True,False,42
1629750,Javonte,Green,1993-07-23,Radford,USA,Radford/USA,77.0,205.0,4,24,Guard,True,2019.0,2023.0,False,True,True,False,37
201145,Jeff,Green,1986-08-28,Georgetown,USA,Georgetown/USA,80.0,235.0,15,32,Forward,True,2007.0,2023.0,False,True,True,False,38
1630182,Josh,Green,2000-11-16,Arizona,Australia,Arizona/Australia,79.0,200.0,3,8,Guard,True,2020.0,2023.0,True,True,True,False,36
76868,Ken,Green,1959-09-19,Texas-Pan American,USA,Texas-Pan American/USA,80.0,215.0,1,3,Forward,False,1985.0,1985.0,False,True,True,False,35
76869,Kenny,Green,1964-10-11,Wake Forest,USA,Wake Forest/USA,78.0,210.0,2,21,Guard,False,1985.0,1986.0,False,True,True,False,13
600011,Lamar,Green,1947-03-22,Morehead State,USA,Morehead State/USA,79.0,210.0,6,16,Forward,False,1969.0,1974.0,False,True,True,False,21
76872,Luther,Green,1946-11-13,Long Island-Brooklyn,USA,Long Island-Brooklyn/USA,79.0,190.0,1,25,Forward,False,1972.0,1972.0,False,True,True,False,42
76873,Mike,Green,1951-08-06,Louisiana Tech,USA,Louisiana Tech/USA,82.0,200.0,4,23,Center,False,1976.0,1979.0,False,True,True,False,21
76874,Rickey,Green,1954-08-18,Michigan,USA,Michigan/USA,72.0,170.0,14,13,Guard,False,1977.0,1991.0,False,True,True,False,42
76875,Sean,Green,1970-02-02,Iona,USA,Iona/USA,77.0,210.0,3,30,Guard,False,1991.0,1993.0,False,True,True,False,43
76877,Si,Green,1933-08-20,Duquesne,USA,Duquesne/USA,74.0,185.0,9,28,Guard,False,1956.0,1965.0,False,True,True,False,21
