person_id,season,round_number,round_pick,overall_pick,draft_type,team_id,organization,organization_type
83609,1993,2,27,54,Draft,29,Utah,College/University
299,1994,1,1,1,Draft,28,Purdue,College/University
467,1994,1,2,2,Draft,38,California,College/University
255,1994,1,3,3,Draft,13,Duke,College/University
923,1994,1,4,4,Draft,41,Connecticut,College/University
436,1994,1,5,5,Draft,24,Michigan,College/University
412,1994,1,6,6,Draft,21,Clemson,College/University
441,1994,1,7,7,Draft,,California,College/University
258,1994,1,8,8,Draft,,Xavier,College/University
376,1994,1,9,9,Draft,1,North Carolina,College/University
224,1994,1,10,10,Draft,15,Temple,College/University
435,1994,1,11,11,Draft,27,Tennessee State,College/University
234,1994,1,12,12,Draft,40,Arizona,College/University
147,1994,1,13,13,Draft,35,Michigan,College/University
212,1994,1,14,14,Draft,34,George Washington,College/University
15,1994,1,15,15,Draft,36,Nebraska,College/University
32,1994,1,16,16,Draft,5,Louisville,College/University
243,1994,1,17,17,Draft,32,Temple,College/University
211,1994,1,18,18,Draft,28,Pittsburgh,College/University
434,1994,1,19,19,Draft,38,Missouri-Kansas City,College/University
189,1994,1,20,20,Draft,21,Texas,College/University
54,1994,1,21,21,Draft,25,Providence,College/University
223,1994,1,22,22,Draft,37,Boston College,College/University
445,1994,1,23,23,Draft,29,Auburn,College/University
42,1994,1,24,24,Draft,6,Notre Dame,College/University
65,1994,1,25,25,Draft,,Louisville,College/University
369,1994,1,26,26,Draft,6,Florida State,College/University
240,1994,1,27,27,Draft,42,Oklahoma State,College/University
83619,1994,2,1,28,Draft,38,Illinois,College/University
226,1994,2,2,29,Draft,29,Duke,College/University
458,1994,2,3,30,Draft,41,Boston College,College/University
83620,1994,2,4,31,Draft,42,Kentucky,College/University
29,1994,2,5,32,Draft,24,Marquette,College/University
308,1994,2,6,33,Draft,21,Duquesne,College/University
1093,1994,2,7,34,Draft,18,Oklahoma State,College/University
63,1994,2,8,35,Draft,,Providence,College/University
83612,1994,2,9,36,Draft,1,CB Valladolid (Spain),Other Team/Club
112,1994,2,10,37,Draft,27,Cincinnati,College/University
241,1994,2,11,38,Draft,39,Kansas,College/University
292,1994,2,12,39,Draft,5,Michigan State,College/University
1067,1994,2,13,40,Draft,40,Oklahoma,College/University
83616,1994,2,14,41,Draft,36,Saint Mary's (CAN),College/University
83618,1994,2,15,42,Draft,30,Tulsa,College/University
1035,1994,2,16,43,Draft,32,St. John's (NY),College/University
83615,1994,2,17,44,Draft,36,Indiana,College/University
132,1994,2,18,45,Draft,5,Louisville,College/University
702,1994,2,19,46,Draft,28,Minnesota,College/University
320,1994,2,20,47,Draft,33,South Carolina,College/University
83613,1994,2,21,48,Draft,13,Missouri,College/University
83614,1994,2,22,49,Draft,25,Benedict,College/University
1127,1994,2,23,50,Draft,29,Georgia,College/University
1444,1994,2,24,51,Draft,,Ohio State,College/University
924,1994,2,25,52,Draft,29,Houston,College/University
83617,1994,2,26,53,Draft,31,Texas,College/University
1442,1994,2,27,54,Draft,27,KK Partizan (Serbia),Other Team/Club
693,1995,1,1,1,Draft,5,Maryland,College/University
686,1995,1,2,2,Draft,,Alabama,College/University
711,1995,1,3,3,Draft,21,North Carolina,College/University
739,1995,1,4,4,Draft,24,North Carolina,College/University
708,1995,1,5,5,Draft,41,Farragut Career Academy,High School
735,1995,1,6,6,Draft,43,Oklahoma State,College/University
757,1995,1,7,7,Draft,44,Arizona,College/University
704,1995,1,8,8,Draft,32,Michigan State,College/University
709,1995,1,9,9,Draft,34,California-Los Angeles,College/University
703,1995,1,10,10,Draft,40,Texas Christian,College/University
718,1995,1,11,11,Draft,28,Ohio,College/University
685,1995,1,12,12,Draft,38,Duke,College/University
722,1995,1,13,13,Draft,,Arkansas,College/University
677,1995,1,14,14,Draft,1,Providence,College/University
699,1995,1,15,15,Draft,35,Oregon State,College/University
673,1995,1,16,16,Draft,18,Indiana,College/University
682,1995,1,17,17,Draft,30,Florida State,College/University
689,1995,1,18,18,Draft,13,Wyoming,College/University
719,1995,1,19,19,Draft,13,Wake Forest,College/University
679,1995,1,20,20,Draft,25,Alabama,College/University
714,1995,1,21,21,Draft,29,Wisconsin,College/University
678,1995,1,22,22,Draft,39,California-Los Angeles,College/University
696,1995,1,23,23,Draft,36,Georgia Tech,College/University
684,1995,1,24,24,Draft,38,Iowa State,College/University
710,1995,1,25,25,Draft,42,Memphis,College/University
726,1995,1,26,26,Draft,27,Illinois-Chicago,College/University
712,1995,1,27,27,Draft,29,Arizona State,College/University
731,1995,1,28,28,Draft,33,Kansas,College/University
724,1995,1,29,29,Draft,37,Virginia,College/University
691,1995,2,1,30,Draft,13,Massachusetts,College/University
1434,1995,2,2,31,Draft,25,Olympiacos B.C. (Greece),Other Team/Club
720,1995,2,3,32,Draft,24,Texas,College/University
675,1995,2,4,33,Draft,1,Virginia,College/University
692,1995,2,5,34,Draft,5,Florida,College/University
728,1995,2,6,35,Draft,44,Michigan,College/University
734,1995,2,7,36,Draft,43,Syracuse,College/University
701,1995,2,8,37,Draft,15,Western Carolina,College/University
83626,1995,2,9,38,Draft,28,Wisconsin,College/University
681,1995,2,10,39,Draft,30,Connecticut,College/University
730,1995,2,11,40,Draft,5,Jackson State,College/University
83624,1995,2,12,41,Draft,31,Duke,College/University
671,1995,2,13,42,Draft,18,Colorado,College/University
727,1995,2,14,43,Draft,28,Michigan State,College/University
83623,1995,2,15,44,Draft,35,Fresno State,College/University
83622,1995,2,16,45,Draft,18,Providence,College/University
83628,1995,2,17,46,Draft,40,Texas-El Paso,College/University
721,1995,2,18,47,Draft,,California-Los Angeles,College/University
707,1995,2,19,48,Draft,41,Texas Tech,College/University
706,1995,2,20,49,Draft,41,Pennsylvania,College/University
729,1995,2,21,50,Draft,5,Seward County Community College,College/University
83621,1995,2,22,51,Draft,,Olimpia Milano (Italy),Other Team/Club
697,1995,2,23,52,Draft,36,Iowa State,College/University
83627,1995,2,24,53,Draft,,Miami (FL),College/University
83625,1995,2,25,54,Draft,27,BC Neptunas (Lithuania),Other Team/Club
1075,1995,2,26,55,Draft,5,New Orleans,College/University
713,1995,2,27,56,Draft,29,Southern Illinois,College/University
733,1995,2,28,57,Draft,18,Purdue,College/University
690,1995,2,29,58,Draft,13,Georgetown,College/University
947,1996,1,1,1,Draft,21,Georgetown,College/University
948,1996,1,2,2,Draft,44,Massachusetts,College/University
949,1996,1,3,3,Draft,43,California,College/University
950,1996,1,4,4,Draft,28,Georgia Tech,College/University
951,1996,1,5,5,Draft,41,Connecticut,College/University
952,1996,1,6,6,Draft,1,Kentucky,College/University
953,1996,1,7,7,Draft,,Memphis,College/University
954,1996,1,8,8,Draft,34,Villanova,College/University
955,1996,1,9,9,Draft,38,Louisville,College/University
956,1996,1,10,10,Draft,36,Mississippi State,College/University
957,1996,1,11,11,Draft,5,North Carolina State,College/University
958,1996,1,12,12,Draft,30,Wright State,College/University
977,1996,1,13,13,Draft,39,Lower Merion,High School
978,1996,1,14,14,Draft,,P.A.O.K. B.C. (Greece),Other Team/Club
959,1996,1,15,15,Draft,29,Santa Clara,College/University
960,1996,1,16,16,Draft,39,Kentucky,College/University
979,1996,1,17,17,Draft,32,Eau Claire,High School
961,1996,1,18,18,Draft,6,Syracuse,College/University
962,1996,1,19,19,Draft,6,Kentucky,College/University
980,1996,1,20,20,Draft,30,LSU-Atletas (Lithuania),Other Team/Club
963,1996,1,21,21,Draft,6,Mississippi State,College/University
964,1996,1,22,22,Draft,43,Alabama,College/University
981,1996,1,23,23,Draft,35,P.A.O.K. B.C. (Greece),Other Team/Club
965,1996,1,24,24,Draft,15,Arkansas-Little Rock,College/University
982,1996,1,25,25,Draft,33,BC Kalev/Cramo (Estonia),Other Team/Club
966,1996,1,26,26,Draft,13,Georgetown,College/University
967,1996,1,27,27,Draft,42,Indiana,College/University
968,1996,1,28,28,Draft,18,Peristeri B.C. (Greece),Other Team/Club
969,1996,1,29,29,Draft,25,Connecticut,College/University
970,1996,2,1,30,Draft,31,Georgetown,College/University
971,1996,2,2,31,Draft,21,Washington State,College/University
972,1996,2,3,32,Draft,21,Oklahoma,College/University
983,1996,2,4,33,Draft,28,West Florida,College/University
973,1996,2,5,34,Draft,38,West Virginia State,College/University
974,1996,2,6,35,Draft,27,Arizona,College/University
975,1996,2,7,36,Draft,,Connecticut,College/University
976,1996,2,8,37,Draft,35,North Carolina,College/University
984,1996,2,9,38,Draft,1,Tennessee,College/University
985,1996,2,10,39,Draft,29,Iowa,College/University
986,1996,2,11,40,Draft,5,Mississippi Valley State,College/University
987,1996,2,12,41,Draft,,Texas Tech,College/University
988,1996,2,13,42,Draft,31,Louisiana State,College/University
989,1996,2,14,43,Draft,29,Arizona,College/University
990,1996,2,15,44,Draft,39,Drexel,College/University
991,1996,2,16,45,Draft,27,Colorado State,College/University
992,1996,2,17,46,Draft,32,Murray State,College/University
993,1996,2,18,47,Draft,27,Arizona State,College/University
994,1996,2,19,48,Draft,21,Michigan State,College/University
1043,1996,2,20,49,Draft,42,Marquette,College/University
996,1996,2,21,50,Draft,31,Georgia,College/University
997,1996,2,22,51,Draft,43,Western Kentucky,College/University
998,1996,2,23,52,Draft,36,Kentucky,College/University
999,1996,2,24,53,Draft,28,Wisconsin-Green Bay,College/University
1000,1996,2,25,54,Draft,33,Georgia,College/University
1001,1996,2,26,55,Draft,24,Louisiana State,College/University
1002,1996,2,27,56,Draft,30,Arizona,College/University
1003,1996,2,28,57,Draft,27,Georgia Tech,College/University
1004,1996,2,29,58,Draft,38,Arkansas,College/University
1495,1997,1,1,1,Draft,37,Wake Forest,College/University
1496,1997,1,2,2,Draft,21,Utah,College/University
1497,1997,1,3,3,Draft,1,Colorado,College/University
1498,1997,1,4,4,Draft,43,Bowling Green,College/University
1499,1997,1,5,5,Draft,35,Texas Tech,College/University
1500,1997,1,6,6,Draft,1,Kentucky,College/University
1501,1997,1,7,7,Draft,34,Villanova,College/University
1502,1997,1,8,8,Draft,5,Colgate,College/University
1503,1997,1,9,9,Draft,44,Mount Zion Christian Academy,High School
1504,1997,1,10,10,Draft,28,Cincinnati,College/University
1505,1997,1,11,11,Draft,,San Jose State,College/University
1506,1997,1,12,12,Draft,36,Providence,College/University
1507,1997,1,13,13,Draft,30,Kentucky,College/University
1508,1997,1,14,14,Draft,,Michigan,College/University
1509,1997,1,15,15,Draft,38,Iowa State,College/University
1510,1997,1,16,16,Draft,30,Stanford,College/University
1511,1997,1,17,17,Draft,42,Tennessee-Chattanooga,College/University
1512,1997,1,18,18,Draft,32,South East Melbourne Magic (Australia),Other Team/Club
1513,1997,1,19,19,Draft,13,Kansas,College/University
1514,1997,1,20,20,Draft,41,Wisconsin,College/University
1515,1997,1,21,21,Draft,34,Bradley,College/University
1516,1997,1,22,22,Draft,18,California,College/University
1517,1997,1,23,23,Draft,27,Minnesota,College/University
1518,1997,1,24,24,Draft,31,Southern California,College/University
1519,1997,1,25,25,Draft,6,Minnesota,College/University
1520,1997,1,26,26,Draft,40,New Mexico,College/University
1521,1997,1,27,27,Draft,33,Kansas,College/University
1522,1997,1,28,28,Draft,25,Maryland,College/University
1523,1997,2,1,29,Draft,31,North Carolina,College/University
1524,1997,2,2,30,Draft,40,Washington,College/University
1525,1997,2,3,31,Draft,13,California-Los Angeles,College/University
1526,1997,2,4,32,Draft,35,Long Beach State,College/University
1527,1997,2,5,33,Draft,21,KK Olimpija (Slovenia),Other Team/Club
1528,1997,2,6,34,Draft,38,Austin Peay,College/University
1529,1997,2,7,35,Draft,21,Cal State-Bakersfield,College/University
1530,1997,2,8,36,Draft,21,Florida State,College/University
1531,1997,2,9,37,Draft,5,Temple,College/University
1532,1997,2,10,38,Draft,28,Tulane,College/University
1533,1997,2,11,39,Draft,,College of Charleston,College/University
1534,1997,2,12,40,Draft,27,Georgia Tech,College/University
1535,1997,2,13,41,Draft,35,Villanova,College/University
1536,1997,2,14,42,Draft,29,Butler Community College,College/University
1537,1997,2,15,43,Draft,41,West Virginia,College/University
1538,1997,2,16,44,Draft,30,Memphis,College/University
1539,1997,2,17,45,Draft,24,Providence,College/University
1540,1997,2,18,46,Draft,42,Alabama,College/University
1541,1997,2,19,47,Draft,32,Villanova,College/University
1542,1997,2,20,48,Draft,24,KK Partizan (Serbia),Other Team/Club
1543,1997,2,21,49,Draft,18,ASVEL Basket (France),Other Team/Club
1544,1997,2,22,50,Draft,18,Marquette,College/University
1545,1997,2,23,51,Draft,15,Louisville,College/University
1546,1997,2,24,52,Draft,43,Indian Hills Community College,College/University
1547,1997,2,25,53,Draft,15,Gonzaga,College/University
1548,1997,2,26,54,Draft,27,Pittsburgh,College/University
1549,1997,2,27,55,Draft,1,Newcastle Falcons (Australia),Other Team/Club
1550,1997,2,28,56,Draft,33,Oklahoma,College/University
1551,1997,2,29,57,Draft,25,FC Barcelona Basquet (Spain),Other Team/Club
1709,1998,1,1,1,Draft,,Pacific,College/University
1710,1998,1,2,2,Draft,43,Arizona,College/University
1711,1998,1,3,3,Draft,35,Kansas,College/University
1712,1998,1,4,4,Draft,44,North Carolina,College/University
1713,1998,1,5,5,Draft,5,North Carolina,College/University
1714,1998,1,6,6,Draft,38,Michigan,College/University
1715,1998,1,7,7,Draft,,Florida,College/University
1716,1998,1,8,8,Draft,21,Saint Louis,College/University
1717,1998,1,9,9,Draft,28,DJK Wurzburg (Germany),Other Team/Club
1718,1998,1,10,10,Draft,1,Kansas,College/University
1719,1998,1,11,11,Draft,13,Ball State,College/University
1720,1998,1,12,12,Draft,42,Utah,College/University
1721,1998,1,13,13,Draft,42,Nevada-Las Vegas,College/University
1722,1998,1,14,14,Draft,31,Arizona,College/University
1723,1998,1,15,15,Draft,42,Georgia Tech,College/University
1724,1998,1,16,16,Draft,31,Valparaiso,College/University
1725,1998,1,17,17,Draft,41,Virtus Pallacanestro Bologna (Italy),Other Team/Club
1726,1998,1,18,18,Draft,31,Anadolu Efes S.K. (Turkey),Other Team/Club
1727,1998,1,19,19,Draft,28,Notre Dame,College/University
1728,1998,1,20,20,Draft,18,Duke,College/University
1729,1998,1,21,21,Draft,39,Iowa,College/University
1730,1998,1,22,22,Draft,,Baylor,College/University
1731,1998,1,23,23,Draft,35,Nebraska,College/University
1732,1998,1,24,24,Draft,37,St. John's (NY),College/University
1733,1998,1,25,25,Draft,36,Saint Patrick,High School
1734,1998,1,26,26,Draft,15,Minnesota,College/University
1735,1998,1,27,27,Draft,27,KK Olimpija (Slovenia),Other Team/Club
1736,1998,1,28,28,Draft,25,Oregon State,College/University
1737,1998,1,29,29,Draft,33,Kentucky,College/University
1738,1998,2,1,30,Draft,38,Mississippi,College/University
1739,1998,2,2,31,Draft,15,Cincinnati,College/University
1740,1998,2,3,32,Draft,27,Elsik,High School
1741,1998,2,4,33,Draft,27,California-Los Angeles,College/University
1742,1998,2,5,34,Draft,25,North Carolina,College/University
1743,1998,2,6,35,Draft,38,KK Split (Croatia),Other Team/Club
1744,1998,2,7,36,Draft,,Florida A&M,College/University
1745,1998,2,8,37,Draft,21,Toledo,College/University
1746,1998,2,9,38,Draft,6,North Carolina-Charlotte,College/University
1747,1998,2,10,39,Draft,28,Fresno State,College/University
1748,1998,2,11,40,Draft,13,Hargrave Military Academy,High School
1749,1998,2,12,41,Draft,31,Rhode Island,College/University
1750,1998,2,13,42,Draft,42,Arizona,College/University
1751,1998,2,14,43,Draft,24,Georgetown,College/University
1752,1998,2,15,44,Draft,6,California,College/University
1753,1998,2,16,45,Draft,15,California-Los Angeles,College/University
1754,1998,2,17,46,Draft,41,Indiana,College/University
